CustomerID,Name,Age,Gender,Email,Phone,Address,City,State,Country,ZipCode,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
149,Carlos,,Male,,,Street 1,Chennai,,IN,ABCDE,not_a_date,2020-09-04,16552,1777,-5.0,Clothing,UPI,,,50.0,,Single,,Desktop,,True,,5.0,False
150,,150,Male,,9999999999,Street 1,Bangalore,KA,,600001,,,10000000,,,,,,,50.0,income,Married,Doctor,Desktop,,False,,5.0,True
477,,twenty,M, user@x.com ,,Street 1, New York ,MH,,600001,not_a_date,32-13-2020,,482,-5.0,electronics,crypto,,200.0,50.0,184512,,Doctor,Desktop,IE,False,,5.0,True
152,Fatima,31,,, 12345 ,, New York ,,, 50000 ,not_a_date,32-13-2020,abc,,,electronics,Card,Inactive,,519.0,103031,,,Desktop,,yes,bad,5.0,flag
153,Amit,150,Male,invalid@,,Street 1,Mumbai,MH,USA, 50000 ,not_a_date,2016-07-29,10000000,157,-5.0,,Card,Active,,574.0,income,Married,,,Firefox,False,,5.0,
154,,,, user@x.com ,abc123,, New York ,KA,, 50000 ,2021-01-01,32-13-2020,23477,,-5.0,,Card,Active,200.0,50.0,income,,,,Chrome,,,,True
204,Carlos,58,M,test@mail.com, 12345 ,@@@,Mumbai,,,600001,,2022-01-12,,xyz,52.0,,Card,,,,income,Married,###,Mobile,,yes,,5.0,False
156,Priya,twenty,,invalid@,abc123,, New York ,DL,USA,,2013-05-06,2018-08-16,,3223,-5.0,electronics,,Active,95.0,615.0,27611,,Engineer,,IE,,,0.37674055453681865,
272,John,150,F,,9999999999,,,KA,, 50000 ,not_a_date,,,723,,Electronics,Cash,closed,200.0,50.0,income,Single,###,,Chrome,False,!!!,0.8040246696075687,flag
158,###$$$,,Male,test@mail.com,,@@@,,DL,,ABCDE,not_a_date,,abc,xyz,,Electronics,Card,,,770.0,,Single,Engineer,,Firefox,yes,,0.6367051192384325,False
159,  John  ,,F,test@mail.com,9999999999,, New York ,DL,IN,,2015-01-31,,32819,xyz,-5.0,,UPI,Active,200.0,790.0,income,,Engineer,,Chrome,False,,0.6628518542232618,
160,Priya,150,,test@mail.com,,,,KA,USA, 50000 ,,32-13-2020,10000000,4015,,Electronics,Cash,Active,63.0,463.0,income,Married,Engineer,Mobile,,False,!!!,0.9042346330097579,flag
161,Fatima,,, user@x.com ,9999999999,Street 1,Chennai,MH,,600001,,,6195,,-5.0,,Cash,,,,92901,,Doctor,,Firefox,False,bad,,flag
162,###$$$,29,M,test@mail.com,9999999999,@@@,Chennai,MH,USA,,,2014-05-03,10000000,,,Clothing,UPI,Active,,,income,Single,Engineer,Mobile,,yes,,,True
163,Amit,150,,,9999999999,@@@,Delhi,,USA,ABCDE,not_a_date,,47603,503,,,Card,closed,,504.0,,,Doctor,Mobile,,False,good,5.0,False
38,Wei,twenty,M,invalid@,abc123,Street 1,,MH,,ABCDE,not_a_date,2011-01-31,10000000,xyz,18.0,Electronics,Cash,closed,64.0,527.0,138671,,###,,Chrome,,,0.5445563433886218,flag
331,###$$$,,, user@x.com ,,, New York ,,USA,,,,10000000,3901,,Clothing,UPI,Inactive,,802.0,income,,,Desktop,Firefox,True,,5.0,False
166,###$$$,150,Male,,,Street 1,Chennai,Tamil Nadu,India, 50000 ,2011-01-21,2011-12-04,abc,705,11.0,,,Active,200.0,,income,,Engineer,,,,!!!,,
167,Sara,,F,test@mail.com,9999999999,, New York ,Tamil Nadu,,ABCDE,2016-09-14,2023-05-16,10000000,2211,3.0,,Cash,,76.0,50.0,,,###,Mobile,,yes,bad,0.26801055121282313,
168,###$$$,,,,,,Delhi,KA,IN,600001,not_a_date,,,,-5.0,,crypto,closed,,50.0,,Single,Doctor,,IE,True,good,0.031556784613154365,False
479,Fatima,150,,test@mail.com,9999999999,@@@,Delhi,,IN, 50000 ,not_a_date,,10000000,xyz,61.0,,Cash,Active,200.0,546.0,175391,Single,,Mobile,,,,5.0,flag
170,Fatima,,Male,, 12345 ,@@@,Chennai,,IND,,2023-05-27,2016-09-02,abc,2241,,Electronics,,,,,151936,Single,Doctor,Desktop,IE,False,,0.8048029417745697,
100,,twenty,M,, 12345 ,,Chennai,,India,600001,2023-02-19,,,xyz,-5.0,Clothing,Cash,closed,62.0,50.0,income,Married,,Mobile,Firefox,False,bad,5.0,flag
172,Wei,150,Female,invalid@, 12345 ,@@@, New York ,MH,,ABCDE,not_a_date,2016-03-20,abc,xyz,-5.0,,crypto,,200.0,50.0,,Single,,Mobile,,False,good,,False
173,Wei,39,,, 12345 ,Street 1,Bangalore,KA,,,,2015-07-31,10000000,,-5.0,Clothing,,Active,,50.0,50399,,###,Desktop,,,,,True
174,,18,Female,invalid@,,,Mumbai,,USA,ABCDE,not_a_date,2021-03-30,16391,xyz,-5.0,,UPI,Inactive,,807.0,income,,,Desktop,Chrome,yes,,5.0,
175,John,,F,invalid@,9999999999,@@@,Mumbai,Tamil Nadu,, 50000 ,2012-11-26,2015-05-04,13910,,,electronics,UPI,closed,,,,Single,,,,,,5.0,True
176,Sara,150,Female,test@mail.com,9999999999,Street 1,,DL,IN, 50000 ,not_a_date,2020-09-14,abc,,42.0,Electronics,Card,Active,200.0,50.0,,,###,Desktop,,,!!!,0.21476951109943876,False
177,Fatima,,Male,, 12345 ,,,DL,IND, 50000 ,,,10000000,,10.0,Clothing,,Inactive,,,income,Married,###,,Chrome,False,,5.0,
178,Amit,150,, user@x.com ,abc123,,Mumbai,,, 50000 ,,2013-12-05,44693,2077,76.0,Clothing,,Active,200.0,342.0,84941,Married,,,,yes,good,0.3691891103188111,
179,John,150,Male,test@mail.com,9999999999,,Delhi,,India,ABCDE,not_a_date,32-13-2020,10000000,3589,-5.0,Clothing,Card,Active,53.0,50.0,,Married,Engineer,Mobile,Chrome,yes,bad,,True
44,,,M,, 12345 ,Street 1,,,IN,600001,,32-13-2020,abc,xyz,40.0,Electronics,crypto,Inactive,200.0,333.0,85577,Single,###,Desktop,Firefox,,,,flag
318,###$$$,,Female,test@mail.com,abc123,,,MH,IND,ABCDE,,32-13-2020,abc,1845,38.0,Clothing,Card,,6.0,50.0,48818,Single,Engineer,Desktop,,,good,0.44111076073671995,True
182,Sara,twenty,M,,abc123,@@@,Delhi,TN,USA,600001,2022-05-09,2020-08-17,1661,2532,,electronics,crypto,,,,,Married,###,,Chrome,yes,,5.0,
417,  John  ,,,test@mail.com,9999999999,Street 1,,KA,IND,ABCDE,not_a_date,2019-10-09,10000000,,,,UPI,,74.0,428.0,38040,Single,,,,yes,,0.976925610020164,flag
184,  John  ,twenty,, user@x.com , 12345 ,, New York ,Tamil Nadu,,600001,2024-04-07,2016-06-05,10000000,2209,-5.0,Electronics,UPI,,,,income,,Doctor,Mobile,,,good,,flag
185,###$$$,twenty,Female,,9999999999,Street 1,Chennai,Tamil Nadu,, 50000 ,not_a_date,,abc,xyz,,Clothing,UPI,,,50.0,,,Doctor,,,yes,bad,0.6089879133146917,
230,Sara,,M,test@mail.com,9999999999,,Delhi,DL,,600001,,32-13-2020,10000000,1872,43.0,Electronics,UPI,,,50.0,income,Married,Engineer,Mobile,Firefox,yes,,5.0,
439,Sara,twenty,F,invalid@,,,Delhi,,IND,ABCDE,2015-10-25,32-13-2020,10000000,,94.0,Electronics,,Inactive,,50.0,,Single,Doctor,Mobile,IE,yes,,5.0,
360,Carlos,29,,,abc123,Street 1,Bangalore,KA,India, 50000 ,not_a_date,2011-11-06,10000000,,-5.0,,crypto,Active,,50.0,,,,,,,good,0.11476030279993765,False
189,,twenty,,test@mail.com,abc123,, New York ,,, 50000 ,,2017-06-04,abc,1389,,Clothing,Card,,,50.0,,Single,Engineer,,IE,,bad,0.585298222803739,flag
242,,150,, user@x.com ,9999999999,,Delhi,Tamil Nadu,, 50000 ,not_a_date,32-13-2020,,,3.0,Electronics,Card,Active,,,30278,Single,,,IE,False,,,
191,###$$$,150,, user@x.com , 12345 ,,,,USA, 50000 ,2016-06-06,,,,36.0,electronics,Card,Active,25.0,50.0,,,,Mobile,Firefox,,bad,,False
192,Amit,,Male,test@mail.com, 12345 ,Street 1,Delhi,MH,,,not_a_date,2013-08-02,,,26.0,,,closed,200.0,804.0,income,Single,Doctor,Desktop,IE,False,!!!,,flag
193,Wei,twenty,F, user@x.com ,abc123,@@@,Chennai,TN,, 50000 ,2021-10-22,32-13-2020,10000000,,-5.0,,Card,Active,200.0,602.0,income,Married,Engineer,Mobile,,False,good,,True
262,Amit,,,invalid@,9999999999,@@@,Mumbai,,,,2011-09-19,32-13-2020,38125,4381,,Clothing,crypto,closed,47.0,442.0,,Single,,Desktop,,yes,!!!,,True
195,,150,Male,invalid@,9999999999,Street 1,Mumbai,,,ABCDE,not_a_date,2014-08-20,,xyz,,,crypto,,45.0,,,Married,Doctor,Desktop,,False,,0.975056434287313,False
196,Carlos,150,,test@mail.com,,, New York ,KA,USA,600001,,32-13-2020,10000000,xyz,17.0,,,closed,200.0,50.0,,Married,Engineer,Desktop,,yes,bad,,True
197,Amit,twenty,Male, user@x.com ,abc123,,,Tamil Nadu,IND, 50000 ,,2011-05-12,13956,,,Clothing,Card,,,50.0,income,Married,Doctor,,Chrome,yes,,,False
198,Priya,,Male, user@x.com , 12345 ,@@@,Mumbai,TN,India,600001,not_a_date,2023-05-26,,,36.0,,,closed,200.0,50.0,income,,Engineer,,IE,True,,0.06002925828198813,flag
199,,150,Female,invalid@,abc123,, New York ,DL,, 50000 ,2020-04-24,32-13-2020,13243,1918,,,crypto,,83.0,447.0,income,Married,Engineer,Mobile,IE,False,!!!,,
456,John,twenty,M,, 12345 ,,Bangalore,DL,IND,ABCDE,not_a_date,,,487,,Clothing,,closed,,692.0,26411,,Doctor,,IE,,good,,True
201,  John  ,150,,invalid@,abc123,,Chennai,Tamil Nadu,USA,,,,abc,,-5.0,,UPI,,,,income,Single,,Mobile,IE,yes,bad,5.0,flag
202,Wei,,Male,,,Street 1,Delhi,Tamil Nadu,India,ABCDE,not_a_date,,10000000,,7.0,,UPI,closed,200.0,,income,Single,###,,Firefox,yes,,0.29191459623547256,flag
203,Priya,45,Male,,9999999999,, New York ,,USA, 50000 ,2012-07-31,2014-10-06,,xyz,48.0,,Cash,,200.0,50.0,,Single,Doctor,,Firefox,True,!!!,0.345819710374236,
204,Priya,twenty,,,abc123,@@@,,MH,,,,32-13-2020,,,-5.0,,crypto,,200.0,50.0,,Single,Engineer,Mobile,IE,yes,,5.0,flag
205,Priya,60,M, user@x.com ,,,,Tamil Nadu,IND,ABCDE,2017-05-17,,24387,,52.0,electronics,,Inactive,200.0,,113754,Single,Engineer,Desktop,,True,,,flag
206,  John  ,twenty,Female, user@x.com ,abc123,@@@,Bangalore,Tamil Nadu,,,,,,1446,,,crypto,,200.0,712.0,,Married,Doctor,,Firefox,False,,0.7754385308569348,
422,###$$$,twenty,M,invalid@, 12345 ,Street 1,Bangalore,,IN,,not_a_date,,abc,,14.0,,crypto,,22.0,50.0,income,,Doctor,Desktop,,yes,bad,,flag
208,Amit,150,M,test@mail.com,9999999999,@@@,Delhi,KA,India,,2020-09-20,32-13-2020,abc,,,,Card,Active,11.0,492.0,income,,###,Desktop,,yes,bad,0.24329253668622353,True
209,Amit,150,F, user@x.com ,9999999999,,,,IND,600001,2016-11-11,,10000000,,-5.0,,Cash,Inactive,,50.0,income,,,,,yes,bad,0.44320766534984934,
210,Amit,twenty,Female,,9999999999,Street 1, New York ,DL,,600001,,,abc,2972,-5.0,electronics,Card,Inactive,7.0,641.0,income,,Doctor,,,False,!!!,5.0,
220,Fatima,twenty,F,test@mail.com,9999999999,@@@,Delhi,,India,,not_a_date,,10000000,xyz,80.0,Clothing,crypto,,44.0,50.0,179792,,Doctor,,IE,yes,,5.0,True
212,,twenty,F,,,,Chennai,DL,USA,600001,not_a_date,2016-11-27,10000000,xyz,59.0,,crypto,,200.0,,income,,,,Chrome,yes,bad,0.035977771067162045,flag
337,Carlos,,,invalid@, 12345 ,@@@,Mumbai,,India,ABCDE,,32-13-2020,9436,xyz,-5.0,,crypto,Inactive,,,,,,,,True,,,False
214,Wei,twenty,, user@x.com , 12345 ,,,DL,,ABCDE,not_a_date,32-13-2020,,2616,59.0,electronics,Card,Inactive,200.0,50.0,income,Married,,Desktop,IE,True,!!!,5.0,
215,John,,Male, user@x.com ,9999999999,@@@,,Tamil Nadu,IND,ABCDE,,32-13-2020,,xyz,-5.0,,crypto,Inactive,200.0,,85794,Single,,,IE,,good,0.4188830462256975,True
101,Amit,27,Female, user@x.com , 12345 ,,Chennai,TN,,ABCDE,2017-01-30,2024-01-18,,xyz,-5.0,Electronics,crypto,closed,65.0,50.0,,,,Mobile,,True,,,
280,Amit,150,Female,test@mail.com,abc123,,,,India,,2022-04-18,2022-11-03,21768,761,,,crypto,,,50.0,32172,,Engineer,,Firefox,yes,,,False
218,,150,,test@mail.com,abc123,Street 1,Mumbai,,India,ABCDE,not_a_date,,20738,,82.0,Electronics,Cash,Active,200.0,790.0,,Married,Engineer,Desktop,Firefox,True,bad,0.9761823718787259,True
219,  John  ,twenty,,test@mail.com, 12345 ,@@@,Delhi,,India, 50000 ,not_a_date,2014-06-11,10000000,,50.0,,Cash,,200.0,,,,###,Mobile,,True,,0.9270223575627385,flag
152,Fatima,twenty,, user@x.com ,,@@@,,Tamil Nadu,USA,600001,2018-02-18,32-13-2020,10000000,,37.0,Electronics,Cash,Inactive,,50.0,income,,,Mobile,,yes,good,5.0,True
221,###$$$,,Female, user@x.com ,,,,,USA,,,32-13-2020,,2189,-5.0,,Cash,Inactive,86.0,820.0,income,,Doctor,,Firefox,True,!!!,0.6034662552905377,flag
138,Priya,150,F, user@x.com , 12345 ,,Bangalore,,,,,,abc,xyz,,Electronics,crypto,,,50.0,income,Married,Doctor,Mobile,,False,good,0.9939005953134854,False
223,,150,Female,,9999999999,, New York ,MH,,,,2022-10-06,32674,,,,Card,,,,income,,Engineer,Desktop,,yes,,0.9507149719172886,False
224,,22,Male,test@mail.com,9999999999,,,TN,IND,600001,not_a_date,2022-04-18,,,4.0,,Cash,Inactive,200.0,354.0,,,###,,Chrome,True,!!!,0.01577243901841463,True
225,  John  ,,Male,invalid@, 12345 ,Street 1,Mumbai,,India,ABCDE,2020-02-27,2020-08-09,abc,,-5.0,,,Inactive,31.0,50.0,,,Doctor,,IE,,good,0.2121864543495714,False
226,John,150,Male, user@x.com ,9999999999,,Bangalore,,IN,600001,,2016-02-03,abc,xyz,12.0,,crypto,closed,,,,,,,,,good,5.0,flag
415,Amit,,F,,9999999999,,,,India,600001,2010-04-17,2018-03-21,,445,-5.0,,Cash,,200.0,,income,,Doctor,,,True,,5.0,flag
228,Amit,,,invalid@, 12345 ,@@@,,,IN,ABCDE,not_a_date,,10000000,,,electronics,crypto,closed,200.0,348.0,,,Doctor,Mobile,,True,,0.4967171610895109,
229,  John  ,55,,test@mail.com,abc123,@@@,Bangalore,KA,,,,2011-12-17,17724,965,-5.0,,UPI,Inactive,,722.0,112642,Single,Doctor,Mobile,Chrome,yes,,,flag
230,,,M,,abc123,,Bangalore,Tamil Nadu,,,2016-01-06,,abc,xyz,,Clothing,,,,394.0,,Single,Doctor,Mobile,IE,True,!!!,0.25211998398005475,
231,###$$$,,,,abc123,, New York ,KA,India, 50000 ,,,10000000,1821,-5.0,electronics,Cash,closed,200.0,,128948,Married,###,Mobile,,False,bad,5.0,flag
232,John,,, user@x.com ,abc123,Street 1,Chennai,TN,IN,ABCDE,2017-01-01,32-13-2020,,4739,50.0,Clothing,Card,Inactive,88.0,,income,Married,,Mobile,,,,,True
464,Priya,twenty,F,invalid@,9999999999,,Mumbai,DL,, 50000 ,not_a_date,,10000000,,,Electronics,Card,Active,72.0,592.0,,Married,,Mobile,Chrome,True,,0.205114768798068,True
234,  John  ,,,invalid@, 12345 ,,,DL,,,,2023-09-09,10000000,xyz,,electronics,Cash,Active,27.0,,income,,,Mobile,,,bad,,
235,  John  ,150,F,,,,Mumbai,,,ABCDE,2018-06-02,,,2554,-5.0,electronics,UPI,,,50.0,135836,,Engineer,Desktop,IE,,bad,0.7945049322150227,
264,  John  ,150,M,test@mail.com,9999999999,,Mumbai,KA,IND,,,,10137,xyz,-5.0,Electronics,Cash,closed,200.0,398.0,income,Married,,Desktop,IE,yes,,5.0,True
237,Carlos,twenty,F,,,Street 1,,,USA,,not_a_date,2016-09-22,abc,xyz,12.0,,UPI,closed,10.0,601.0,,Single,Engineer,Mobile,IE,,,,False
333,###$$$,62,, user@x.com , 12345 ,,Delhi,Tamil Nadu,IN,600001,,2019-07-25,29653,,34.0,,,Inactive,,495.0,income,Single,Doctor,Desktop,IE,,,,True
239,Wei,twenty,,test@mail.com,,@@@,Chennai,MH,,600001,not_a_date,,,,-5.0,,Cash,Active,200.0,50.0,income,,Engineer,,Chrome,True,,0.7913410574703681,
240,Priya,150,Female,invalid@,abc123,@@@,Mumbai,KA,USA,ABCDE,not_a_date,2010-05-08,18102,xyz,69.0,,Cash,,200.0,50.0,116558,,,Mobile,,,bad,0.08656567472856058,True
241,Carlos,150,Male,invalid@,,,,TN,,ABCDE,not_a_date,2024-01-16,,,40.0,Clothing,UPI,,200.0,50.0,income,Single,Doctor,Desktop,,yes,good,,flag
242,Carlos,twenty,F,test@mail.com,,Street 1,Bangalore,,USA,600001,not_a_date,32-13-2020,10000000,3512,,Electronics,UPI,closed,,50.0,22485,Single,Doctor,,IE,yes,!!!,5.0,False
243,,150,Female,test@mail.com,,, New York ,DL,USA, 50000 ,not_a_date,32-13-2020,10000000,824,,Electronics,Cash,closed,200.0,435.0,118956,Married,,Mobile,Firefox,True,good,0.6043888829791052,
244,###$$$,,Male,test@mail.com,9999999999,,Mumbai,Tamil Nadu,,600001,not_a_date,2021-11-06,abc,xyz,70.0,,crypto,,200.0,50.0,,Married,###,Mobile,,True,!!!,0.6471177177959334,True
218,Fatima,,Male,,9999999999,@@@,,Tamil Nadu,USA, 50000 ,2023-02-15,2022-10-25,10000000,xyz,37.0,Electronics,Cash,,70.0,50.0,income,Married,,,,True,,0.7984418220874117,
246,Fatima,,M,invalid@,9999999999,,Bangalore,KA,India,ABCDE,not_a_date,2024-10-28,33062,4552,-5.0,electronics,crypto,Active,200.0,,income,,Doctor,,IE,True,,0.16429250683830443,flag
247,Fatima,54,Female, user@x.com , 12345 ,,,DL,,600001,,32-13-2020,10000000,1657,45.0,Electronics,UPI,Inactive,40.0,50.0,income,,Engineer,,Chrome,True,!!!,5.0,True
195,,53,,test@mail.com,9999999999,,Chennai,,IN,600001,not_a_date,,26573,xyz,,,Card,,,589.0,income,,Doctor,Mobile,Firefox,False,,0.8720688329326532,True
249,Sara,,F,invalid@, 12345 ,@@@,Mumbai,MH,India,,,32-13-2020,abc,xyz,-5.0,,crypto,,,,income,Single,###,Mobile,,True,bad,0.3359288675113067,flag
250,Fatima,150,,,9999999999,,,MH,IN,ABCDE,,2024-12-23,,xyz,36.0,,crypto,Inactive,200.0,582.0,104479,Married,Doctor,,IE,,good,5.0,
251,Fatima,150,,test@mail.com,,,Mumbai,KA,India, 50000 ,,32-13-2020,abc,4080,,Electronics,crypto,,200.0,,75917,Married,Doctor,,Chrome,yes,,,flag
252,Amit,150,,, 12345 ,,Bangalore,MH,,600001,2023-03-08,32-13-2020,39495,,,,Cash,,200.0,50.0,,,,,Chrome,False,,0.8746116328131106,True
230,Sara,,M,test@mail.com,,,Mumbai,TN,,,,,abc,342,42.0,Electronics,crypto,,200.0,,income,Single,Doctor,,Firefox,True,!!!,5.0,True
391,Amit,18,Female,, 12345 ,@@@, New York ,Tamil Nadu,India, 50000 ,,2020-05-15,10000000,1435,60.0,,crypto,closed,10.0,50.0,41633,Married,,Desktop,,True,good,,
255,Fatima,49,Male,invalid@,9999999999,,Bangalore,TN,IN, 50000 ,2022-02-15,,,3401,-5.0,,Cash,Inactive,76.0,50.0,41649,,Doctor,,Chrome,,bad,5.0,True
352,,49,,invalid@,,@@@,Mumbai,Tamil Nadu,USA, 50000 ,not_a_date,2013-01-12,,,44.0,electronics,,,200.0,50.0,income,,,Desktop,IE,False,good,,flag
257,Carlos,,,invalid@, 12345 ,,,,IN,600001,not_a_date,32-13-2020,,xyz,,,crypto,Inactive,71.0,,,,,,IE,yes,,0.39799453503491855,True
258,,150,M,, 12345 ,Street 1,,Tamil Nadu,USA,600001,,32-13-2020,17349,2527,40.0,,crypto,,200.0,315.0,income,Single,Engineer,,Firefox,False,bad,0.23785426680877197,True
259,,22,F,invalid@,,@@@,Bangalore,,IND, 50000 ,,,,3665,-5.0,Electronics,UPI,closed,100.0,,,Married,,Desktop,Chrome,yes,good,,
158,Sara,26,Female,test@mail.com,,Street 1,Mumbai,MH,IN, 50000 ,,32-13-2020,40050,xyz,-5.0,,Card,Active,,,income,,,Desktop,Chrome,True,,0.7862949567509415,
261,  John  ,twenty,Female,invalid@,9999999999,@@@,Mumbai,MH,USA, 50000 ,,2024-01-02,10000000,,,electronics,,closed,71.0,,194128,,Engineer,Desktop,,yes,good,0.6054903392068742,True
262,Amit,42,, user@x.com , 12345 ,Street 1,Delhi,,USA, 50000 ,2013-11-29,2011-07-18,,,,Clothing,Cash,,61.0,,,Single,###,,IE,True,good,5.0,
263,,,Female, user@x.com ,abc123,,Mumbai,DL,IN,,,32-13-2020,10000000,xyz,-5.0,,Cash,Active,,50.0,,Married,,Mobile,Chrome,yes,bad,5.0,False
264,Amit,,F,invalid@, 12345 ,,,KA,India,600001,2021-03-02,2012-08-29,10000000,,86.0,,,closed,95.0,639.0,93636,Single,###,,,yes,!!!,,True
265,Carlos,,Male,test@mail.com, 12345 ,, New York ,Tamil Nadu,IND, 50000 ,not_a_date,32-13-2020,10000000,,-5.0,electronics,Cash,Inactive,16.0,50.0,income,,,,IE,True,,5.0,False
266,  John  ,,Male,, 12345 ,,,MH,India, 50000 ,not_a_date,,,xyz,96.0,,Cash,Active,,321.0,151103,,,,,,,0.7914472192054746,True
267,  John  ,26,Female,,,@@@,Mumbai,MH,India,600001,not_a_date,32-13-2020,10000000,,49.0,Clothing,Cash,closed,,50.0,,,###,,,yes,,,True
268,Wei,twenty,, user@x.com ,abc123,,Chennai,,USA, 50000 ,not_a_date,,10000000,,40.0,Clothing,,,83.0,50.0,,,###,,,,!!!,,
269,Sara,40,,test@mail.com,abc123,,,KA,, 50000 ,,2019-03-10,abc,,,Clothing,UPI,,,,115775,,,,,False,!!!,5.0,True
270,Wei,,F, user@x.com , 12345 ,,,,USA, 50000 ,2013-02-25,,abc,xyz,,electronics,Card,,68.0,50.0,126521,,Doctor,Desktop,Firefox,False,good,,True
271,Fatima,150,Male,test@mail.com, 12345 ,Street 1,,MH,,600001,not_a_date,2023-10-22,10000000,,,,crypto,Active,,368.0,,,,,,False,,0.17033497598593617,flag
53,  John  ,,,test@mail.com, 12345 ,@@@,,,,,,,10000000,xyz,36.0,Electronics,,closed,42.0,,102603,,,Mobile,Firefox,yes,bad,,
273,,twenty,Male,,,Street 1,,MH,IND,ABCDE,not_a_date,,abc,,16.0,Clothing,Card,Active,,338.0,income,Married,Engineer,Desktop,IE,False,!!!,5.0,False
464,John,59,, user@x.com ,abc123,,,TN,India, 50000 ,not_a_date,,27926,458,65.0,,Card,Inactive,,498.0,,Married,Engineer,Desktop,IE,True,good,5.0,True
141,Wei,twenty,M,invalid@,,Street 1,,Tamil Nadu,USA,ABCDE,,2014-03-03,abc,1266,-5.0,,Card,Inactive,200.0,,,,###,Desktop,Chrome,False,bad,5.0,flag
14,,twenty,Male,test@mail.com,,@@@,Mumbai,TN,India, 50000 ,2012-12-04,32-13-2020,abc,xyz,-5.0,electronics,crypto,closed,42.0,,,,Doctor,,IE,yes,,,False
277,Wei,18,F, user@x.com ,9999999999,, New York ,TN,,,2023-11-26,2014-03-26,abc,4494,99.0,Electronics,Cash,,200.0,,,Single,Doctor,,,False,,5.0,
278,John,150,Male,, 12345 ,@@@,Bangalore,DL,IND, 50000 ,,32-13-2020,10000000,xyz,-5.0,electronics,,Inactive,200.0,50.0,income,,,,Firefox,True,,5.0,False
279,Carlos,twenty,F,invalid@,9999999999,,,MH,IN,ABCDE,2021-01-23,32-13-2020,,4403,51.0,,,Active,200.0,,income,,Engineer,Mobile,Chrome,False,!!!,0.3457139205378109,False
488,###$$$,twenty,,test@mail.com,,,,,,,,,10000000,4666,,Electronics,UPI,,,50.0,income,Married,Doctor,,,yes,,,False
281,Priya,150,,,9999999999,@@@,Mumbai,KA,,600001,2014-04-27,2021-06-24,abc,xyz,-5.0,,Card,,200.0,50.0,62952,Single,Doctor,Desktop,Firefox,,bad,5.0,True
282,Carlos,twenty,,invalid@,,,Mumbai,KA,, 50000 ,2012-08-19,2015-10-16,abc,,31.0,,crypto,Active,39.0,50.0,income,Married,,Desktop,Firefox,,good,5.0,True
283,  John  ,53,,invalid@, 12345 ,,,DL,,600001,,,abc,,,Clothing,crypto,Active,200.0,379.0,income,,Engineer,,Chrome,True,bad,0.6627166434315868,True
284,John,,F,invalid@,abc123,,,MH,USA,ABCDE,2014-09-06,2015-04-06,31651,,,Clothing,Cash,Inactive,,50.0,99697,Married,Doctor,Mobile,Chrome,yes,bad,5.0,False
285,Carlos,,Male,,abc123,,,,IN,600001,,,20399,,,Clothing,Cash,Active,30.0,50.0,137994,Single,###,,IE,,!!!,5.0,flag
223,,,,invalid@, 12345 ,Street 1,Chennai,,,,2013-10-08,2019-08-30,,3355,82.0,,Cash,closed,23.0,50.0,193744,Married,,,IE,yes,bad,5.0,flag
48,Priya,,,,,Street 1,,Tamil Nadu,IN,ABCDE,not_a_date,32-13-2020,,4257,-5.0,,,closed,,,105995,Single,,,,False,,,False
288,Carlos,41,M,invalid@,9999999999,,,Tamil Nadu,USA, 50000 ,2011-01-04,2014-11-22,,1849,-5.0,Clothing,Cash,,23.0,50.0,income,Single,Engineer,,Firefox,yes,good,,flag
393,Wei,,M, user@x.com ,9999999999,Street 1,,Tamil Nadu,,600001,,,,574,,,,,,481.0,income,Single,Doctor,Desktop,IE,True,,,False
290,Fatima,150,, user@x.com ,,,Mumbai,TN,IN,ABCDE,2015-04-05,2017-02-07,abc,1681,,Clothing,Cash,closed,,,income,,###,Desktop,Chrome,,,5.0,flag
4,Fatima,,Female,invalid@,abc123,,,KA,USA, 50000 ,not_a_date,2017-11-21,abc,,21.0,Electronics,crypto,,28.0,50.0,51683,,Doctor,,,False,,0.6646513212105231,flag
292,Fatima,60,M,test@mail.com,,Street 1,Delhi,,,600001,,32-13-2020,10000000,1811,,,crypto,Active,,395.0,income,,Doctor,Mobile,,,good,,
293,Amit,twenty,Female,test@mail.com,abc123,@@@, New York ,,IN,600001,,32-13-2020,15020,4782,-5.0,electronics,Card,,,50.0,,Single,,Mobile,,True,good,,False
294,Wei,,F,invalid@,,,Bangalore,,IN,,,2010-08-18,abc,,-5.0,Clothing,crypto,,,570.0,income,,Doctor,,IE,yes,,5.0,flag
94,,150,Female,invalid@, 12345 ,,Bangalore,,India,600001,2020-08-09,,10000000,xyz,,Clothing,crypto,Active,66.0,,income,,Doctor,,IE,False,good,5.0,True
296,Amit,twenty,,test@mail.com,abc123,Street 1,Bangalore,Tamil Nadu,IN,600001,not_a_date,32-13-2020,10000000,xyz,54.0,electronics,Cash,,,505.0,,Single,,,,yes,!!!,0.4875321197110587,flag
297,Wei,,,invalid@,9999999999,@@@,Mumbai,KA,USA,ABCDE,,32-13-2020,,498,26.0,Electronics,UPI,,59.0,821.0,income,Married,,,,False,!!!,,True
