CustomerID,Name,Age,Gender,Email,Phone,City,State,Country,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
127,Amit,55.0,Female,user126@mail.com,9000000126,Chennai,KA,India,2019-07-22,2023-04-02,9079.0,4732.0,3.0,Electronics,UPI,Inactive,97.0,656.0,66026,Married,Engineer,Mobile,Firefox,False,bad,0.17,False
128,Wei,34.0,Male,user127@mail.com,9000000127,Bangalore,KA,India,2016-08-22,2018-08-20,12166.0,3812.0,51.0,Electronics,UPI,Active,77.0,702.0,88287,Married,Doctor,Mobile,Firefox,True,bad,0.94,False
129,Amit,25.0,Male,user128@mail.com,9000000128,Bangalore,MH,India,2020-03-23,2017-09-13,16574.0,440.0,29.0,Electronics,Card,Active,93.0,338.0,171790,Single,Engineer,Desktop,Firefox,True,average,0.11,False
130,Fatima,32.0,Male,user129@mail.com,9000000129,Bangalore,MH,India,2018-12-13,2024-04-17,40632.0,3360.0,66.0,Electronics,Cash,Active,80.0,350.0,23977,Married,Engineer,Desktop,Chrome,True,bad,0.05,False
131,Wei,34.0,Female,user130@mail.com,9000000130,Bangalore,TN,India,2024-02-10,2022-03-26,15645.0,2607.0,83.0,Electronics,UPI,Active,46.0,757.0,44747,Married,Engineer,Desktop,Chrome,False,average,0.76,True
132,Wei,32.0,Male,user131@mail.com,9000000131,Mumbai,KA,India,2019-01-09,2022-03-11,9339.0,3445.0,86.0,Clothing,Cash,Inactive,14.0,556.0,33898,Married,Doctor,Mobile,Chrome,True,bad,0.24,False
252,Fatima,50.0,Male,user132@mail.com,9000000132,Bangalore,KA,India,2016-01-06,2020-10-16,19088.0,918.0,29.0,Electronics,Cash,Inactive,18.0,417.0,194815,Married,Engineer,Mobile,Chrome,False,average,0.84,False
134,Fatima,27.0,Male,user133@mail.com,9000000133,Mumbai,DL,India,2020-05-28,2023-10-04,40056.0,4490.0,3.0,Clothing,Card,Active,89.0,505.0,88043,Single,Engineer,Desktop,Firefox,False,good,0.11,True
135,Sara,61.0,Female,user134@mail.com,9000000134,Delhi,DL,India,2019-07-07,2023-06-16,41278.0,2359.0,99.0,Clothing,UPI,Active,55.0,528.0,180613,Married,Doctor,Desktop,Chrome,True,bad,0.53,True
136,Fatima,52.0,Female,user135@mail.com,9000000135,Delhi,KA,India,2019-06-21,2021-12-19,,,-3.0,Clothing,Card,Active,150.0,,income,Single,Doctor,Mobile,Firefox,True,bad,3.0,True
137,John,34.0,Female,user136@mail.com,9000000136,Bangalore,MH,India,2019-11-23,2018-09-27,35169.0,2731.0,27.0,Clothing,Card,Inactive,64.0,601.0,150342,Married,Doctor,Mobile,Firefox,False,average,0.97,False
138,Carlos,49.0,Male,user137@mail.com,9000000137,Bangalore,TN,India,2016-01-15,2021-07-15,14483.0,2696.0,7.0,Clothing,Card,Inactive,13.0,631.0,53875,Single,Doctor,Mobile,Firefox,False,bad,0.24,True
228,,,,,abc123,,,India,not_a_date,32-13-2020,,,,,crypto,,150.0,,,,,,,,,,
140,Sara,58.0,Female,user139@mail.com,9000000139,Mumbai,MH,India,2020-10-19,2024-05-12,32806.0,691.0,82.0,Clothing,UPI,Inactive,27.0,561.0,20408,Married,Engineer,Desktop,Chrome,True,bad,0.25,False
141,Sara,21.0,Female,user140@mail.com,9000000140,Mumbai,DL,India,2021-02-25,2017-05-05,9263.0,445.0,87.0,Clothing,UPI,Active,72.0,815.0,97880,Single,Doctor,Desktop,Chrome,False,good,0.6,True
142,  John ,120.0,,invalid@,abc123,,,India,not_a_date,32-13-2020,5000000.0,,-3.0,electronics,,,,100.0,,,,,,,,,
143,Priya,33.0,Female,user142@mail.com,9000000142,Delhi,MH,India,2022-12-27,2022-02-03,18430.0,3062.0,75.0,Clothing,UPI,Active,98.0,493.0,160797,Single,Engineer,Mobile,Firefox,True,bad,0.32,True
144,John,42.0,Female,user143@mail.com,9000000143,Delhi,MH,India,2022-02-14,2017-12-06,25609.0,442.0,99.0,Electronics,Card,Inactive,55.0,608.0,116089,Married,Doctor,Mobile,Firefox,False,average,0.48,True
145,Priya,21.0,Male,user144@mail.com,9000000144,Delhi,TN,India,2023-09-10,2020-07-14,14643.0,3817.0,40.0,Electronics,Cash,Inactive,0.0,807.0,133097,Married,Doctor,Desktop,Firefox,True,bad,0.43,False
146,Carlos,28.0,Female,user145@mail.com,9000000145,Delhi,KA,India,2022-11-28,2019-04-14,9067.0,3183.0,7.0,Clothing,UPI,Active,14.0,534.0,145231,Married,Engineer,Mobile,Chrome,True,bad,0.35,False
147,Priya,58.0,Female,user146@mail.com,9000000146,Mumbai,TN,India,2020-08-24,2017-03-23,45555.0,2147.0,98.0,Electronics,Card,Inactive,71.0,313.0,21285,Married,Doctor,Mobile,Chrome,False,bad,0.68,True
148,,120.0,M,invalid@,abc123,,,India,,32-13-2020,5000000.0,,,electronics,crypto,,,100.0,,,,,,yes,,3.0,
149,Fatima,54.0,Female,user148@mail.com,9000000148,Chennai,DL,India,2020-12-03,2018-02-15,12749.0,4744.0,61.0,Clothing,UPI,Active,16.0,420.0,134160,Married,Doctor,Mobile,Firefox,False,average,0.67,True
150,,120.0,M,,,,Tamil Nadu,India,,32-13-2020,5000000.0,,,electronics,crypto,closed,150.0,100.0,,,,,,yes,,3.0,
151,Carlos,62.0,Male,user150@mail.com,9000000150,Delhi,DL,India,2021-12-20,2017-05-13,29092.0,202.0,98.0,Clothing,Cash,Inactive,31.0,407.0,64203,Single,Doctor,Mobile,Chrome,False,average,0.37,False
152,  John ,120.0,,invalid@,abc123,,,India,not_a_date,,,,-3.0,,crypto,,,100.0,income,,,,,yes,,3.0,
153,Amit,51.0,Female,user152@mail.com,9000000152,Mumbai,KA,India,2017-03-20,2016-11-22,16513.0,1714.0,68.0,Clothing,UPI,Inactive,61.0,818.0,81663,Single,Doctor,Mobile,Chrome,True,bad,0.32,True
154,Carlos,26.0,Male,user153@mail.com,9000000153,Mumbai,DL,India,2022-06-26,2023-05-14,24507.0,3802.0,96.0,Electronics,Cash,Inactive,10.0,703.0,115911,Single,Doctor,Mobile,Firefox,False,bad,0.01,False
155,Sara,62.0,Male,user154@mail.com,9000000154,Delhi,MH,India,2023-05-07,2018-09-13,22785.0,1835.0,6.0,Electronics,Card,Active,76.0,773.0,105004,Single,Doctor,Desktop,Chrome,True,good,0.13,False
156,Fatima,49.0,Male,user155@mail.com,9000000155,Bangalore,TN,India,2018-06-04,2022-10-06,28473.0,2133.0,30.0,Clothing,UPI,Inactive,1.0,305.0,59726,Married,Engineer,Desktop,Chrome,True,bad,0.64,True
157,Wei,62.0,Female,user156@mail.com,9000000156,Mumbai,MH,India,2016-07-14,2021-10-26,46115.0,1054.0,17.0,Electronics,UPI,Inactive,34.0,660.0,21944,Single,Engineer,Mobile,Firefox,False,bad,0.4,True
158,Fatima,46.0,Female,user157@mail.com,9000000157,Delhi,KA,India,2017-01-30,2018-01-06,1522.0,2651.0,30.0,Electronics,Cash,Active,100.0,307.0,40749,Married,Engineer,Mobile,Chrome,False,bad,0.62,False
159,Wei,35.0,Male,user158@mail.com,9000000158,Mumbai,MH,India,2016-01-07,2024-12-06,22651.0,2941.0,12.0,Electronics,UPI,Active,26.0,636.0,166841,Married,Engineer,Desktop,Firefox,True,good,0.62,False
160,Priya,57.0,Male,user159@mail.com,9000000159,Bangalore,KA,India,2017-06-14,2015-09-17,5436.0,2161.0,43.0,Clothing,Cash,Inactive,55.0,829.0,182692,Single,Engineer,Desktop,Firefox,False,average,0.69,False
161,Sara,44.0,Male,user160@mail.com,9000000160,Mumbai,DL,India,2022-11-28,2020-09-15,41372.0,478.0,21.0,Clothing,Card,Active,34.0,414.0,67106,Married,Engineer,Desktop,Firefox,True,good,0.49,False
162,Amit,54.0,Female,user161@mail.com,9000000161,Mumbai,MH,India,2019-10-20,2020-06-16,5106.0,4939.0,93.0,Clothing,UPI,Active,7.0,508.0,69685,Single,Doctor,Mobile,Chrome,False,bad,0.41,True
163,  John ,,,invalid@,abc123,,Tamil Nadu,India,,32-13-2020,5000000.0,,,electronics,crypto,,150.0,,,,,,,yes,,3.0,
164,Carlos,42.0,Female,user163@mail.com,9000000163,Bangalore,KA,India,2018-04-21,2022-07-16,8857.0,4892.0,88.0,Electronics,UPI,Active,54.0,375.0,74674,Single,Engineer,Mobile,Firefox,True,good,0.97,True
165,Priya,47.0,Male,user164@mail.com,9000000164,Bangalore,KA,India,2015-12-09,2023-03-26,3021.0,704.0,39.0,Clothing,Card,Inactive,53.0,489.0,188438,Married,Doctor,Desktop,Chrome,True,average,0.01,False
166,Fatima,40.0,Male,user165@mail.com,9000000165,Chennai,MH,India,2022-09-23,2020-01-03,26431.0,1861.0,54.0,Electronics,UPI,Active,97.0,695.0,131439,Married,Engineer,Mobile,Chrome,True,bad,0.78,False
167,Priya,26.0,Male,user166@mail.com,9000000166,Bangalore,KA,India,2022-07-01,2022-07-24,38926.0,2926.0,56.0,Clothing,Card,Inactive,26.0,772.0,171302,Married,Doctor,Desktop,Firefox,False,average,0.07,False
168,Sara,51.0,Male,user167@mail.com,9000000167,Delhi,MH,India,2016-09-27,2016-10-05,17667.0,2132.0,53.0,Electronics,UPI,Inactive,50.0,530.0,55651,Single,Engineer,Mobile,Firefox,False,good,0.29,False
169,John,25.0,Female,user168@mail.com,9000000168,Delhi,DL,India,2022-09-21,2019-09-11,37317.0,601.0,85.0,Electronics,Card,Active,66.0,799.0,133522,Single,Engineer,Desktop,Firefox,False,good,0.98,False
170,Sara,53.0,Male,user169@mail.com,9000000169,Delhi,DL,India,2016-11-22,2018-03-21,34525.0,2870.0,72.0,Electronics,UPI,Active,16.0,434.0,120585,Married,Doctor,Desktop,Chrome,False,good,0.75,False
171,  John ,,,,abc123,,Tamil Nadu,India,not_a_date,32-13-2020,5000000.0,,-3.0,,crypto,,,,income,,,,,yes,,3.0,
172,Wei,24.0,Female,user171@mail.com,9000000171,Bangalore,DL,India,2023-10-16,2016-01-17,4410.0,3571.0,20.0,Clothing,Card,Active,58.0,670.0,49045,Married,Engineer,Mobile,Firefox,True,good,0.33,True
173,Wei,55.0,Male,user172@mail.com,9000000172,Bangalore,KA,India,2024-02-16,2020-08-10,30134.0,3263.0,47.0,Clothing,Card,Active,0.0,479.0,100866,Single,Engineer,Mobile,Chrome,True,average,0.79,True
174,Priya,43.0,Female,user173@mail.com,9000000173,Bangalore,KA,India,2018-02-21,2020-05-09,9217.0,1720.0,49.0,Electronics,Cash,Active,56.0,522.0,60667,Married,Doctor,Mobile,Firefox,True,bad,0.16,False
175,Wei,58.0,Male,user174@mail.com,9000000174,Bangalore,TN,India,2015-10-31,2015-01-01,2969.0,714.0,12.0,Electronics,UPI,Inactive,7.0,513.0,132915,Married,Doctor,Desktop,Chrome,True,average,0.08,True
176,Wei,24.0,Male,user175@mail.com,9000000175,Chennai,MH,India,2019-07-29,2023-08-07,40303.0,1829.0,26.0,Electronics,UPI,Active,58.0,826.0,26213,Married,Doctor,Desktop,Chrome,False,good,0.04,True
177,Sara,19.0,Male,user176@mail.com,9000000176,Delhi,TN,India,2017-08-14,2017-11-16,43873.0,4783.0,64.0,Clothing,Card,Active,16.0,592.0,27903,Single,Engineer,Mobile,Chrome,False,good,0.0,True
178,John,35.0,Male,user177@mail.com,9000000177,Chennai,DL,India,2017-08-08,2019-03-24,20508.0,4564.0,18.0,Clothing,Card,Inactive,68.0,423.0,98477,Single,Engineer,Desktop,Firefox,True,good,0.96,False
179,Sara,62.0,Female,user178@mail.com,9000000178,Bangalore,DL,India,2017-01-07,2017-05-07,32275.0,4590.0,26.0,Electronics,Card,Inactive,89.0,503.0,115595,Married,Engineer,Mobile,Chrome,True,average,0.07,True
180,Priya,46.0,Female,user179@mail.com,9000000179,Bangalore,KA,India,2019-03-01,2015-06-10,14342.0,2226.0,17.0,Electronics,Cash,Active,41.0,405.0,21371,Single,Engineer,Desktop,Chrome,False,average,0.66,False
181,Amit,61.0,Male,user180@mail.com,9000000180,Delhi,DL,India,2017-01-12,2023-12-15,44645.0,1036.0,2.0,Clothing,UPI,Active,88.0,698.0,148746,Married,Engineer,Mobile,Firefox,True,good,0.24,True
182,Priya,55.0,Female,user181@mail.com,9000000181,Chennai,TN,India,2024-07-25,2021-02-18,30845.0,4798.0,46.0,Clothing,UPI,Inactive,95.0,636.0,118075,Single,Engineer,Desktop,Firefox,False,good,0.67,False
183,Fatima,63.0,Female,user182@mail.com,9000000182,Bangalore,MH,India,2016-11-29,2020-09-26,3701.0,3384.0,33.0,Electronics,Cash,Active,94.0,414.0,180677,Single,Doctor,Desktop,Firefox,True,good,0.26,False
184,Fatima,45.0,Male,user183@mail.com,9000000183,Mumbai,DL,India,2020-09-21,2016-07-21,10308.0,3471.0,5.0,Clothing,UPI,Inactive,66.0,345.0,121430,Single,Doctor,Desktop,Firefox,True,bad,0.53,False
185,,120.0,,,abc123,,,India,not_a_date,32-13-2020,5000000.0,,-3.0,electronics,,,,100.0,income,,,,,,,3.0,
186,Sara,49.0,Male,user185@mail.com,9000000185,Mumbai,TN,India,2022-02-03,2015-12-27,14448.0,4974.0,90.0,Clothing,Cash,Active,98.0,478.0,54815,Married,Engineer,Mobile,Firefox,False,bad,0.25,False
187,Priya,48.0,Female,user186@mail.com,9000000186,Delhi,DL,India,2024-12-05,2021-12-28,46911.0,3480.0,20.0,Electronics,UPI,Inactive,32.0,558.0,131981,Married,Engineer,Desktop,Firefox,False,average,0.13,True
188,Fatima,27.0,Male,user187@mail.com,9000000187,Delhi,TN,India,2022-08-28,2021-03-16,37871.0,4915.0,47.0,Electronics,Cash,Inactive,38.0,576.0,77874,Single,Doctor,Desktop,Chrome,False,average,0.72,False
189,Priya,51.0,Male,user188@mail.com,9000000188,Delhi,MH,India,2017-04-23,2023-04-02,25986.0,1097.0,15.0,Clothing,Card,Inactive,80.0,833.0,137730,Single,Doctor,Mobile,Chrome,True,bad,0.4,False
190,Amit,31.0,Male,user189@mail.com,9000000189,Delhi,KA,India,2024-02-08,2018-04-09,17128.0,2559.0,56.0,Clothing,Cash,Inactive,87.0,584.0,51565,Married,Engineer,Desktop,Chrome,True,bad,0.81,False
191,,,,,,,,India,not_a_date,,,,-3.0,,,,,,,,,,,yes,,3.0,
192,Sara,32.0,Male,user191@mail.com,9000000191,Chennai,KA,India,2023-11-23,2018-02-03,44984.0,3896.0,60.0,Clothing,Cash,Inactive,54.0,369.0,79006,Married,Engineer,Desktop,Chrome,False,bad,0.71,False
193,John,22.0,Female,user192@mail.com,9000000192,Bangalore,KA,India,2020-04-03,2018-07-29,31505.0,4553.0,11.0,Clothing,UPI,Inactive,93.0,416.0,169774,Single,Doctor,Mobile,Chrome,False,good,0.42,True
348,Wei,25.0,Male,user193@mail.com,9000000193,Chennai,DL,India,2016-05-24,2022-08-04,39207.0,4681.0,83.0,Clothing,Cash,Inactive,9.0,723.0,189690,Married,Doctor,Desktop,Firefox,False,bad,0.54,True
195,Fatima,24.0,Female,user194@mail.com,9000000194,Delhi,MH,India,2017-12-20,2022-05-22,3852.0,875.0,100.0,Electronics,UPI,Active,0.0,634.0,108589,Single,Engineer,Desktop,Firefox,True,average,0.55,False
196,Amit,,Male,invalid@,,Bangalore,DL,India,not_a_date,,,,-3.0,Electronics,Card,Active,,100.0,,Married,Doctor,Desktop,Firefox,False,bad,,False
197,Fatima,35.0,Male,user196@mail.com,9000000196,Delhi,TN,India,2024-01-18,2020-10-03,17093.0,3610.0,33.0,Electronics,UPI,Inactive,72.0,676.0,86039,Single,Engineer,Desktop,Firefox,False,average,0.42,False
198,Fatima,21.0,Female,user197@mail.com,9000000197,Delhi,MH,India,2016-02-27,2015-03-22,23932.0,731.0,92.0,Electronics,UPI,Inactive,15.0,536.0,57936,Married,Engineer,Mobile,Firefox,False,bad,0.99,True
199,Priya,52.0,Female,user198@mail.com,9000000198,Delhi,MH,India,2015-02-15,2018-05-30,31811.0,1318.0,26.0,Electronics,Card,Inactive,9.0,562.0,64185,Married,Doctor,Mobile,Firefox,False,bad,0.09,False
200,Fatima,52.0,Male,user199@mail.com,9000000199,Bangalore,MH,India,2018-03-02,2019-05-03,10741.0,2859.0,44.0,Clothing,Card,Active,24.0,563.0,75869,Single,Engineer,Mobile,Firefox,False,good,0.52,True
201,Fatima,30.0,Male,user200@mail.com,9000000200,Chennai,KA,India,2016-10-04,2016-12-04,29834.0,2726.0,7.0,Clothing,UPI,Inactive,90.0,593.0,171685,Single,Engineer,Mobile,Chrome,False,average,0.23,False
202,Fatima,27.0,Female,user201@mail.com,9000000201,Bangalore,DL,India,2016-04-15,2015-03-16,1279.0,3137.0,65.0,Electronics,Card,Inactive,20.0,343.0,29066,Single,Doctor,Mobile,Chrome,False,average,0.72,False
203,John,40.0,Male,user202@mail.com,9000000202,Delhi,MH,India,2019-01-14,2017-03-05,31257.0,3202.0,58.0,Clothing,UPI,Active,31.0,538.0,44930,Single,Engineer,Desktop,Firefox,True,good,0.59,False
204,Fatima,58.0,Female,user203@mail.com,9000000203,Chennai,MH,India,2023-01-09,2019-07-24,14877.0,3900.0,18.0,Electronics,Card,Inactive,9.0,690.0,60355,Single,Doctor,Desktop,Firefox,False,good,0.11,False
205,Priya,31.0,Female,user204@mail.com,9000000204,Mumbai,DL,India,2018-08-24,2022-02-23,13836.0,4998.0,6.0,Clothing,Cash,Inactive,13.0,435.0,73494,Married,Doctor,Desktop,Chrome,True,bad,0.46,False
206,Fatima,35.0,Female,user205@mail.com,9000000205,Mumbai,DL,India,2016-05-01,2018-07-25,15648.0,2898.0,41.0,Electronics,Card,Inactive,27.0,730.0,54875,Single,Doctor,Mobile,Firefox,True,average,0.35,False
207,Amit,61.0,Male,user206@mail.com,9000000206,Mumbai,KA,India,2020-04-21,2019-04-01,47822.0,2702.0,33.0,Electronics,UPI,Inactive,3.0,690.0,156795,Married,Engineer,Mobile,Firefox,True,average,0.11,False
208,Amit,54.0,Male,user207@mail.com,9000000207,Mumbai,DL,India,2019-04-30,2021-11-07,45539.0,2913.0,46.0,Clothing,Card,Inactive,17.0,526.0,199192,Married,Engineer,Mobile,Chrome,True,bad,0.34,True
209,Priya,21.0,Female,user208@mail.com,9000000208,Delhi,DL,India,2022-05-27,2022-12-07,29618.0,1966.0,45.0,Clothing,Card,Active,59.0,431.0,113549,Married,Engineer,Desktop,Firefox,False,average,0.07,False
210,Carlos,18.0,Female,user209@mail.com,9000000209,Bangalore,MH,India,2024-08-13,2018-12-09,47115.0,3915.0,43.0,Clothing,UPI,Active,18.0,546.0,45946,Single,Doctor,Desktop,Chrome,True,average,0.36,True
211,Wei,40.0,Female,user210@mail.com,9000000210,Bangalore,DL,India,2020-09-16,2017-12-02,31033.0,772.0,7.0,Electronics,UPI,Inactive,95.0,617.0,75699,Married,Engineer,Mobile,Firefox,True,average,0.39,False
212,Fatima,23.0,Female,user211@mail.com,9000000211,Mumbai,MH,India,2020-05-26,2016-05-12,34729.0,3041.0,73.0,Electronics,Card,Active,41.0,550.0,136024,Single,Engineer,Mobile,Firefox,True,good,0.69,True
213,Priya,26.0,Female,user212@mail.com,9000000212,Bangalore,KA,India,2018-04-20,2015-02-16,40801.0,2148.0,70.0,Electronics,UPI,Active,80.0,846.0,166532,Married,Engineer,Mobile,Chrome,True,average,0.04,False
214,Fatima,22.0,Female,user213@mail.com,9000000213,Delhi,DL,India,2017-04-27,2019-10-15,32717.0,624.0,49.0,Clothing,Card,Active,38.0,525.0,168622,Married,Engineer,Desktop,Chrome,True,good,0.06,False
215,Fatima,20.0,Male,user214@mail.com,9000000214,Bangalore,KA,India,2021-12-25,2019-02-14,10829.0,4586.0,15.0,Electronics,Cash,Active,63.0,763.0,57753,Single,Doctor,Desktop,Firefox,False,bad,0.99,False
216,Fatima,61.0,Male,user215@mail.com,9000000215,Chennai,MH,India,2021-02-27,2017-07-01,17157.0,2946.0,56.0,Electronics,Card,Active,99.0,539.0,189383,Married,Engineer,Mobile,Chrome,True,bad,0.16,False
217,Carlos,61.0,Female,user216@mail.com,9000000216,Delhi,KA,India,2019-03-03,2023-08-17,14489.0,112.0,79.0,Clothing,Card,Active,48.0,302.0,67785,Single,Doctor,Desktop,Chrome,False,bad,0.19,True
218,John,44.0,Female,user217@mail.com,9000000217,Chennai,MH,India,2021-07-20,2024-05-10,1094.0,1802.0,13.0,Electronics,Cash,Active,70.0,702.0,179998,Married,Engineer,Mobile,Chrome,True,average,0.86,True
219,Fatima,36.0,Female,user218@mail.com,9000000218,Delhi,KA,India,2017-09-19,2021-06-02,47177.0,456.0,94.0,Electronics,UPI,Active,100.0,575.0,82765,Married,Doctor,Mobile,Firefox,False,average,0.81,False
220,Sara,20.0,Male,user219@mail.com,9000000219,Mumbai,MH,India,2019-10-01,2016-05-19,36651.0,701.0,98.0,Clothing,Cash,Inactive,76.0,769.0,44802,Single,Engineer,Desktop,Chrome,True,average,0.53,False
221,Amit,42.0,Female,user220@mail.com,9000000220,Delhi,DL,India,2024-08-05,2016-12-21,28636.0,4545.0,32.0,Electronics,Card,Active,10.0,560.0,198837,Married,Engineer,Desktop,Firefox,True,average,0.34,False
222,John,27.0,Male,user221@mail.com,9000000221,Delhi,DL,India,2021-11-06,2021-07-11,30583.0,3586.0,87.0,Clothing,Cash,Inactive,33.0,532.0,138893,Married,Doctor,Mobile,Chrome,True,bad,0.63,True
223,Wei,46.0,Female,user222@mail.com,9000000222,Delhi,TN,India,2019-09-03,2018-07-17,10376.0,2709.0,9.0,Electronics,Cash,Active,51.0,822.0,164670,Single,Doctor,Mobile,Chrome,True,average,0.92,False
224,Carlos,33.0,Female,user223@mail.com,9000000223,Bangalore,TN,India,2016-10-24,2023-06-16,1381.0,2990.0,8.0,Clothing,Card,Inactive,49.0,506.0,69489,Single,Doctor,Mobile,Firefox,False,bad,0.18,False
225,Priya,21.0,Male,user224@mail.com,9000000224,Mumbai,TN,India,2024-05-26,2018-06-13,28448.0,685.0,24.0,Electronics,Cash,Inactive,65.0,451.0,94755,Single,Engineer,Desktop,Chrome,False,average,0.62,True
226,Priya,38.0,Female,user225@mail.com,9000000225,Bangalore,TN,India,2022-07-18,2019-06-08,6791.0,1388.0,64.0,Electronics,Cash,Inactive,23.0,341.0,146362,Married,Doctor,Desktop,Firefox,True,bad,0.13,False
227,John,34.0,Female,user226@mail.com,9000000226,Bangalore,DL,India,2022-01-21,2019-12-19,2069.0,4129.0,91.0,Clothing,Card,Active,54.0,696.0,69039,Married,Doctor,Mobile,Firefox,True,good,0.64,False
228,Fatima,21.0,Female,user227@mail.com,9000000227,Mumbai,MH,India,2015-08-05,2019-01-21,31965.0,2080.0,79.0,Electronics,Card,Active,61.0,769.0,142426,Married,Engineer,Desktop,Chrome,True,good,0.28,True
229,  John ,120.0,,,,,,India,,32-13-2020,5000000.0,,,,,closed,150.0,100.0,income,,,,,yes,,3.0,
230,Sara,,Male,,,Delhi,KA,India,not_a_date,32-13-2020,5000000.0,,,Electronics,UPI,Active,150.0,100.0,income,Married,Engineer,Desktop,Chrome,False,good,3.0,False
231,Amit,53.0,Female,user230@mail.com,9000000230,Mumbai,MH,India,2015-07-02,2021-01-12,20763.0,3491.0,88.0,Clothing,Cash,Inactive,70.0,641.0,155318,Married,Engineer,Mobile,Firefox,True,average,0.82,False
232,Carlos,33.0,Male,user231@mail.com,9000000231,Delhi,DL,India,2020-10-04,2023-09-03,3215.0,2505.0,62.0,Clothing,UPI,Active,11.0,843.0,163496,Single,Engineer,Desktop,Firefox,True,bad,0.6,True
233,Carlos,120.0,Male,,abc123,Chennai,MH,India,not_a_date,32-13-2020,,,,Clothing,Cash,Active,,100.0,income,Single,Engineer,Mobile,Firefox,True,average,3.0,True
234,Amit,65.0,Female,user233@mail.com,9000000233,Bangalore,TN,India,2020-03-30,2017-08-20,27456.0,4701.0,11.0,Clothing,UPI,Inactive,2.0,652.0,154913,Married,Engineer,Desktop,Firefox,False,average,0.05,True
235,John,62.0,Male,user234@mail.com,9000000234,Delhi,MH,India,2016-07-31,2020-07-07,28087.0,2668.0,97.0,Electronics,Cash,Inactive,46.0,382.0,120607,Single,Engineer,Mobile,Chrome,False,average,0.33,True
236,John,,Female,invalid@,,Delhi,MH,India,,32-13-2020,5000000.0,,-3.0,Electronics,UPI,Active,,100.0,income,Married,Engineer,Mobile,Chrome,False,bad,3.0,False
237,Wei,57.0,Male,user236@mail.com,9000000236,Delhi,TN,India,2024-10-11,2018-05-13,16023.0,464.0,31.0,Electronics,Card,Active,83.0,702.0,126216,Single,Engineer,Mobile,Firefox,True,bad,0.97,True
238,Amit,56.0,Female,user237@mail.com,9000000237,Bangalore,TN,India,2017-10-17,2021-11-03,19607.0,1520.0,65.0,Clothing,Card,Inactive,11.0,567.0,156335,Married,Engineer,Mobile,Firefox,True,good,0.99,True
239,Wei,52.0,Male,user238@mail.com,9000000238,Chennai,TN,India,2023-06-20,2021-01-19,5000000.0,,,Electronics,UPI,Active,150.0,,,Married,Doctor,Desktop,Chrome,False,good,,True
203,John,54.0,Male,user239@mail.com,9000000239,Mumbai,KA,India,2016-05-17,2018-11-25,35314.0,4120.0,77.0,Electronics,UPI,Active,64.0,616.0,45508,Married,Engineer,Mobile,Firefox,False,bad,0.74,False
241,Priya,52.0,Female,user240@mail.com,9000000240,Mumbai,DL,India,2021-07-13,2018-01-09,6079.0,2443.0,5.0,Clothing,UPI,Active,62.0,631.0,194701,Married,Engineer,Desktop,Firefox,True,good,0.39,True
